"","X","business_id","review_id","user_id","stars.x","date","text","useful","funny","cool","name","address","city","state","postal_code","latitude","longitude","stars.y","review_count","is_open","categories"
"112",997672,"A8MmwHrMI0WnRTyQMdf8aQ","zKBXwqMmN5gbxKIzZ2RDuA","f3HeJmAQYWbbuyVVzxstOQ",5,"2016-06-04","The best Tacos and Burritos in the world, you need to try it !! . The steak and chicken are amazing and great location!!",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"113",997673,"A8MmwHrMI0WnRTyQMdf8aQ","eU8WrA4PVrwG-1Riz7FJCg","nYn04MRlJwUhMy3p4iH3ow",2,"2015-11-07","Actually a 2.5.

I never knew we had a Chipotle in Canada, so when I saw this one at square one I tried it without hesitation.

I got a burrito here - Shredded beef and Chips on the side. I didn't realize it, but the chips were just nachos. Without any flavor. They were so bland... Waste of money in my opinion. 

The burrito was also not that tasty. I have had much better burritos at different Mexican places, and this just wasn't close to that standard. Really was a let down experience, but I will give them another try with a different flavor burrito the next time I'm in square one.",1,1,1,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"114",997674,"A8MmwHrMI0WnRTyQMdf8aQ","PdElsEqTK5S9Vy3r2mZsmQ","VmOJAqtRNVnhey1M3DUlmA",2,"2015-04-27","Plate's are much better. The food isn't great burrito boyz is better alternative.",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"115",997675,"A8MmwHrMI0WnRTyQMdf8aQ","q1P8z9mTBfaymFRTM7y7vA","Y3avSTFC6OwhB5IQEfCsEw",3,"2015-01-25","The great fresh flavorfull food that I have come to expect from Chipotle can also be found here.  The service on the other hand was barely recognizable.  

First the long line, no problem I can deal with that as it's worth the wait. Then I order steak and theres a wait as they are out.  I am asked to step out of line. While I'm waiting I see the guy cooking then cutting the steak as if he is in the comfort of his home and no customer is waiting.  Then to my dismay I see another guy start building his own bowl,  walk over to the steak and load his bowl with three times the usual amount of steak which makes getting my steak take even longer.  

Overall the staff seemed stressed and lacked communication although one staff at the garnish station was wonderful and ended the order on a positive. I was disappointed that they didn't take debit and that the gauc surcharge was so high at 2.20.  I must say the chips and gauc were the best I have had-ever!  This is the closest location to me so because of the amazing food I would return.",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"116",997676,"A8MmwHrMI0WnRTyQMdf8aQ","g_rV_0_zlKfgCvX-dlKkcQ","0ym8Az3bb6ZfriFacb8qyw",4,"2014-03-06","I love Chipotle in US. But in Canada is generally overpriced and portions are much smaller. But regardless of that, staff are little reluctant. e.g. if you ask for lettuce, or some more beans, they give attitude to make you unfomfortable. Otherwise, I love the food.",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"117",997677,"A8MmwHrMI0WnRTyQMdf8aQ","AJFiFKGvjj_HLIR3WJQ4-g","5RzaaDk2jrfLtaP78liFxg",4,"2016-11-05","One of the best options when it comes to Square One Food court, My favorite is the burrito bowl! Great quality Beretta meats!
Very efficient service",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"118",997678,"A8MmwHrMI0WnRTyQMdf8aQ","HFd3GLDvCZLDQBaWULkceQ","IAH-pnrF3TwhfZZU_tAWkw",4,"2016-10-23","Great Mexican Food to try! I had had Burrito Boyz and Bar Burrito before, this was my first time here and it was excellent. 

The menu here is the most convenient, anything $8.95, we had tried Burritos from elsewhere so wanted to try something different, we went with the Chicken Bowl. 

The quantity they gave was great both from chicken to veggies, the bowl was completely filled up, $2 more for Guacamole but worth it. It was delicious and filling. In fact, it was hard to complete because the quantity was big. I had to ask for a box to take out. 

I would recommend going with the Bowl only instead of Tacos or Burritos, you get best for your buck in Bowls, everyone in line was taking the same. 

All in All Great Value and Great Food! Surely going for a repeat !! Would Surely Recommend !!",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"119",997679,"A8MmwHrMI0WnRTyQMdf8aQ","zFZbTfNgvcdHXzyD6-P4bg","U5YQX_vMl_xQy8EQDqlNQQ",4,"2013-10-14","Contrary to the last reviewer, I had absolutely no issues with this Chipotle location.  Chipotle is actually one of the few chains that I don't mind dining at!  Of course, being located inside a food court, it isn't optimal for dine in, but the line moved pretty fast, assembly line workers were friendly and efficient, and no problem\/delay proceeding through check-out.

After the cash register, there are even stainless steal cutlery to pick up (if you choose), napkins, and 3 additional condiments to enhance your burrito\/bowl\/taco!

All items with your choice of brown\/white rice, black\/pinto, toppings were $8.95ea which is on par with other Mexican places.  You can also request extra corn or whatever else your heart desires!

Aside from LA\/NY, I haven't been to a Chipotle here, but in LA, the veg option actually comes with some kinda seasoned tofu\/TVP as opposed to just omitting the protein...which I think is a bit of a gyp.  Although, I *think* you get free guac with the bowl as I wasn't charged for it.

Everything tasted fresh and I hate to say it, but it may have been even better than my usual place (El Sombrero).  :(  The downside is that you either hafta eat at Food Central or take it out!",1,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"120",997680,"A8MmwHrMI0WnRTyQMdf8aQ","6GlWQ3VNGvY1NHCSJvJ7Tg","fXE4iPTVNLX9Yx3u-ziDTw",1,"2014-08-05","I honestly don't see what all the hype about this place is. 

1. My portion size was terrible. I asked for my burrito to be wrapped long rather than fat so I could easily eat it without it all falling apart. Still broke after my first bite!

2. I could see that the Guac was turning brown and it was an upcharge for it.

3. For mexican cuisine, I expected the hot sauce to be hotter.

4. The taste was not right with their chicken burrito. It was too sweet for my liking.


Chipotle? Not coming back.",0,1,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"121",997681,"A8MmwHrMI0WnRTyQMdf8aQ","CGtHZ2MYj62Y-JUl6P0Kaw","yKrMdnTdSGxqqoD9c0OynQ",5,"2016-07-13","Chipotle is the place to go if you like food that tastes fresh and is made with good quality ingredients.

I won't return to Fat Bastard or Burrito Boyz. You can easily taste the substandard quality of their food after you eat at Chipotle. 

I've tried all the meat varieties, and it's all been excellent. 

The fact that they have the biggest lineup in the foodcourt - is a good testament to the quality of their food.  Even if you see a big line, it moves fast.

Some people may complain about the size of the food. I think the serving is ideal (and  I typically get a burrito bowl just to save a few more calories) and I don't leave feeling fat and stuffed like a pig destined for the slaughterhouse.

I like the transparency in their protocols.  Food is local, sustainably produced, and organic.  If the meat is only conventional chicken this week, then a sign is posted saying so.  

Other restaurants take note. It shows people want quality in their food.

But stop at Chipotle. I only try to eat food that is either nutritious or delicious.  Chipotle fits both those criteria.",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"122",997682,"A8MmwHrMI0WnRTyQMdf8aQ","Vx3SCjkuDyw5SHRA8qSSXg","c5W9cjmYMoALyqB7AhvSNQ",5,"2017-07-08","Honestly, I drive from Mississauga to Oakville 2 to 3 times a week for the chipotle patio, this location is the absolute best, and the service here is unbelievably good!!! I really hope their management recognizes this!!",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"123",997683,"A8MmwHrMI0WnRTyQMdf8aQ","H4ZcW7X1OF-4hy7OseQv1Q","DX9EpTBFq1v6lTYwwZNqFA",2,"2014-04-26","Service: 4\/5   Food: 2\/5

I was so excited that Chipotle was opening at Sq1, since I could only get it down-town or Yorkdale before. 

I've ordered from here twice and most likely will not order from this location again.
I ordered the burrito bowl with steak the first time, then the burrito bowl with chicken the second time. For some reason, it just doesn't taste as good as the dt or yorkdale location. 

Probably because:
1) the meat is cooked super dry
2) seasoning of the meat is off
3) meat is warm, not hot

However, staff are very friendly. 
Disappointing overall! :(",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"124",997684,"A8MmwHrMI0WnRTyQMdf8aQ","_sqosAKQrHIEhmU2DzVElA","GZek2-8W_VBKNvckQw6j7A",4,"2014-09-26","The only reason I can come up with for people giving bad reviews is that they prefer anything Canadian over anything American.  

While all the burrito places I've tried have been nice and fresh, they haven't been the flavour I missed from my trips to California and Texas.  Burrito Boyz is good for what it is but it's far from authentic and when I want a burrito, I want the real deal and that's where Chipotle delivers.  Love me some carnitas!!",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"125",997685,"A8MmwHrMI0WnRTyQMdf8aQ","8obsj-pVVpL6Nb8joWolnw","AYvHKidhdfUrbJqlfdO2tQ",2,"2014-11-28","I like chipotle but not this location! The burritos are always sloppy falling apart and soggy, they are slow, and they are stingy with the fillings..wtf? Never had these issues at yorkdale or downtown locations.. They really need to step up their service",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
"126",997686,"A8MmwHrMI0WnRTyQMdf8aQ","iKWo0Lo24Z0Ge1HLPtSEKg","V7-KvNRjRs_PU5hlYkUARg",3,"2015-09-14","It was good, nothing special. We wanted to go and check what's good about Chipotle and we felt a little bit dissapointed. The food is great if you compare it to some other Mexican food franchises but it's just OK food overall. If I was visiting the area, I would definitely come back. Just a tip: avoid the weekends if you don't like to wait in line for at least 10 minutes; the place is packed.",0,0,0,"Chipotle Mexican Grill","100 City Centre Dr, FCU-3, Ste 1-829","Mississauga","ON","L5B 2C9",43.592098,-79.639562,3,42,1,"Mexican;Fast Food;Restaurants;Food Court"
